year,constructed_district,matched_via,centroid_distance_km,nearest_dist_m,official_index,centroid_constructed_wkt,centroid_official_wkt
1871,Frome,within,6.285225519841557,,232,POINT (412377.202661 188491.105887),POINT (418113.582218 185922.446818)
1871,Fylde,within,3.914465439435003,,20,POINT (358029.686686 422577.46261),POINT (356984.180995 418805.201017)
1871,Gainsborough,within,7.558351968480897,,469,POINT (465512.101917 379084.103099),POINT (472844.928982 380916.678257)
1871,Garstang,within,1.582605184960862,,8,POINT (348008.078152 446460.741587),POINT (347108.541424 445158.638348)
1871,Gateshead,within,0.032179519602627785,,419,POINT (418792.021546 560997.357357),POINT (418786.32497 560965.686069)
1871,Glanford Brigg,within,11.26015064104459,,398,POINT (491457.073817 404162.732909),POINT (498726.950364 412761.563495)
1871,Glendale,within,9.35144882191968,,54,POINT (403844.28058 622441.768728),POINT (396983.296426 628796.018606)
1871,Gloucester (1837-1937),within,5.935911953098847,,263,POINT (399347.10452 223010.459251),POINT (394259.744572 219952.057793)
1871,Gloucester (1974 onw),within,5.935911953098847,,263,POINT (399347.10452 223010.459251),POINT (394259.744572 219952.057793)
1871,Godstone,within,0.45086377671203276,,599,POINT (537057.490832 151860.836422),POINT (537088.186544 151411.018772)
1871,Goole,within,4.490208604806236,,401,POINT (477333.502311 410177.401633),POINT (472848.016978 410383.30122)
1871,Grantham (1837-1933),within,10.048548961572218,,90,POINT (483667.604214 328520.327498),POINT (492397.181279 333497.055388)
1871,Grantham (1974 onw),within,10.048548961572218,,90,POINT (483667.604214 328520.327498),POINT (492397.181279 333497.055388)
1871,Gravesend (1837-1941),within,2.5556821279400577,,227,POINT (474057.01229 187335.025169),POINT (471958.860247 185875.823626)
1871,Gravesend (1980 onw),within,2.5556821279400577,,227,POINT (474057.01229 187335.025169),POINT (471958.860247 185875.823626)
1871,Greenwich,within,1.2385253649184762,,587,POINT (536813.84534 177064.974881),POINT (537958.832576 177537.149966)
1871,Guildford,within,4.296131563978644,,311,POINT (499649.976971 159037.840114),POINT (501071.750894 163091.888131)
1871,Guiltcross,within,3.648618876298227,,546,POINT (601392.43788 282717.105971),POINT (603616.95912 285609.151088)
1871,Guisborough,within,3.177514768329786,,369,POINT (453002.044038 502504.72956),POINT (453124.658405 505679.877717)
1871,Hackney,within,1.071134353509573,,536,POINT (535740.201985 185620.037525),POINT (534683.10373 185792.872948)
1871,Hailsham,within,6.752326492862799,,355,POINT (522907.949704 123694.028703),POINT (529659.426508 123801.145599)
1871,Halifax,within,5.407852155605622,,17,POINT (402346.01961 419697.609779),POINT (406430.154421 423242.282935)
1871,Halstead,within,0.8970821135261272,,209,POINT (579892.787469 232873.90322),POINT (579250.175584 233499.847534)
1871,Haltwhistle,within,1.0772950804481836,,65,POINT (370562.053279 560221.641653),POINT (370994.435452 561208.358607)
1871,Hambledon,within,7.928760036824585,,602,POINT (491248.283992 139653.735133),POINT (499152.746959 139033.492497)
1871,Hardingstone,within,3.186326143750402,,127,POINT (455115.17907 302201.546275),POINT (455959.193538 299129.036898)
1871,Hartismere,within,7.076634712847882,,171,POINT (592203.049878 268403.604688),POINT (585672.071101 265678.705592)
1871,Hartley Wintney,within,2.921165970368835,,597,POINT (475046.032915 154805.814768),POINT (477962.290499 154636.544781)
1871,Haslingden,within,9.435956220912486,,99,POINT (414405.89553 324153.338532),POINT (409601.218926 332274.443908)
1871,Hastings (1837-1977),within,5.407293929633318,,335,POINT (449681.548824 144789.115389),POINT (446914.124074 149434.563472)
1871,Hatfield,within,1.6273693409608447,,272,POINT (525730.967413 210445.69584),POINT (524749.504145 209147.596913)
1871,Havant,within,0.040301577819401226,,429,POINT (471428.61758 105668.837568),POINT (471406.665901 105635.039032)
1871,Haverfordwest,within,6.608925047624142,,266,POINT (197377.063434 225850.632186),POINT (191356.231532 223125.293036)
1871,Hay,within,3.6717653279253986,,202,POINT (321527.841124 243218.885185),POINT (320257.089133 239774.026697)
1871,Hayfield,within,4.184667655559231,,465,POINT (402707.766056 387141.080058),POINT (403925.339883 391144.698093)
1871,Headington,within,5.595814305286975,,279,POINT (409004.797822 201541.473061),POINT (403603.932472 203005.642184)
1871,Helmsley,within,5.361361409859472,,373,POINT (462924.614412 482516.047153),POINT (461424.849639 487663.367018)
1871,Helston,within,0.5714086893446313,,571,POINT (168310.415205 26118.04565),POINT (168743.553038 25745.353407)
1871,Hemel Hempstead,within,0.061535446209712415,,513,POINT (504936.162782 208479.895164),POINT (504975.555723 208527.168913)
1871,Hemsworth,within,10.286092782194123,,402,POINT (447539.213619 406216.796408),POINT (457377.968919 403216.363294)
1871,Hendon (1837-1947),within,0.028442148250759754,,521,POINT (518788.096077 189031.678475),POINT (518800.93619 189057.05735)
1871,Hendon (1947-1999),within,0.028442148250759754,,521,POINT (518788.096077 189031.678475),POINT (518800.93619 189057.05735)
1871,Henley,within,3.2992420935939117,,227,POINT (473355.026425 188865.090826),POINT (471958.860247 185875.823626)
1871,Henstead,within,9.029473622922318,,110,POINT (604507.484794 311213.608546),POINT (596792.314641 315904.828368)
1871,Hereford,within,7.040166272646325,,190,POINT (342276.269545 242839.626291),POINT (339777.863386 249421.564289)
1871,Hertford,within,7.250592638642942,,562,POINT (513300.976053 249287.796402),POINT (518350.928516 244085.001601)
1871,Hexham,within,7.488566725543184,,63,POINT (399131.426909 557561.380639),POINT (392670.25154 561347.122899)
1871,Highworth,within,2.177170345336897,,232,POINT (419965.251685 187067.606587),POINT (418113.582218 185922.446818)
1871,Hinckley,within,0.3268858337693471,,138,POINT (443916.176335 293056.335606),POINT (443895.690325 293382.578877)
1871,Hitchin,within,4.087318190371735,,510,POINT (495160.702981 225643.152198),POINT (492762.705154 222333.201079)
1871,Holbeach,within,5.110409050174785,,436,POINT (535762.64419 319750.316447),POINT (539756.774886 322938.293963)
1871,Holborn,within,0.36297271010551657,,532,POINT (531645.345034 182029.366419),POINT (531570.352045 182384.507574)
1871,Hollingbourne,within,1.7969203934063236,,308,POINT (577106.902614 164373.189145),POINT (576732.304439 166130.630213)
1871,Holsworthy,within,3.4531400811874544,,622,POINT (237024.488307 107828.168283),POINT (235586.330612 104688.760876)
1871,Holywell,within,9.949207250502711,,20,POINT (347051.663497 418229.161899),POINT (356984.180995 418805.201017)
1871,Honiton,within,4.075209481243429,,428,POINT (315462.393546 102884.037823),POINT (313939.304392 99104.152674)
1871,Hoo,within,6.842952939274781,,285,POINT (541518.688592 226605.326537),POINT (547372.191463 223060.963538)
1871,Horncastle,within,7.610501816498997,,140,POINT (519581.270026 375462.723129),POINT (524015.833624 369277.710308)
1871,Horsham,within,5.250379657819951,,332,POINT (514043.148412 150143.802969),POINT (515360.020596 145061.25103)
1871,Houghton le Spring,within,14.646106888036895,,366,POINT (432617.47692 541589.125389),POINT (418379.371446 545022.024964)
1871,Howden (1837-1937),within,5.870631959290422,,13,POINT (456851.161734 429333.964451),POINT (462166.097011 431827.111579)
1871,Hoxne,within,0.7729053001127493,,144,POINT (624117.537576 273316.025257),POINT (624859.641222 273100.00493)
1871,Huddersfield,within,5.969229527218363,,396,POINT (429418.90171 414021.081178),POINT (431767.536791 419508.850707)
1871,Hungerford,within,0.907444858192528,,255,POINT (430524.225524 170308.644989),POINT (431276.242706 169800.780511)
1871,Hunslet (1845-1929),within,3.293820006366978,,392,POINT (430786.816255 431422.382199),POINT (433838.799041 430183.571758)
1871,Huntingdon,within,8.918339987987522,,540,POINT (512032.547292 287587.049914),POINT (503404.410664 289843.606244)
1871,Ipswich,within,6.659463941311428,,326,POINT (438549.775925 152007.008678),POINT (434072.80843 147076.976017)
1871,Isle of Wight,within,5.1029612181280735,,359,POINT (454987.5574 116558.147774),POINT (459891.582367 117969.087998)
1871,Keighley (1837-1946),within,8.360420023016985,,17,POINT (401511.346038 430002.604454),POINT (406430.154421 423242.282935)
1871,Keighley (1974 onw),within,8.360420023016985,,17,POINT (401511.346038 430002.604454),POINT (406430.154421 423242.282935)
1871,Kendal (1837-1937),within,3.8298852249661026,,44,POINT (351816.474086 496602.882122),POINT (349376.837047 493650.562365)
1871,Kendal (1974 onw),within,3.8298852249661026,,44,POINT (351816.474086 496602.882122),POINT (349376.837047 493650.562365)
1871,Kensington,within,2.6429952076296135,,531,POINT (524797.281693 177053.96096),POINT (524414.904969 179669.149616)
1871,Kettering,within,9.7891844704401,,106,POINT (485516.818286 323853.918928),POINT (476146.274634 321021.77411)
1871,Keynsham,within,0.942874630496861,,250,POINT (373211.811949 181197.749951),POINT (374145.422432 181065.901421)
1871,Kidderminster,within,7.810088070492559,,176,POINT (385148.468785 270139.144053),POINT (389377.041505 263572.817194)
1871,Kings Lynn,within,5.631231871689856,,167,POINT (566066.027724 261163.470959),POINT (562942.792119 265849.212282)
1871,Kings Norton (1913-1924),within,3.626133989027639,,156,POINT (408312.508243 280083.015551),POINT (404758.798874 279361.907079)
1871,Kings Norton (to 1912),within,3.626133989027639,,156,POINT (408312.508243 280083.015551),POINT (404758.798874 279361.907079)
1871,Kingsbridge,within,0.8679808424014668,,415,POINT (274954.934607 45368.849927),POINT (274158.265086 45713.390807)
1871,Kingsclere (1837-1932),within,1.1075534528330662,,324,POINT (449252.864708 159579.980782),POINT (449694.727846 158564.386563)
1871,Kingston,within,0.77489621988294,,593,POINT (517808.906495 168990.976986),POINT (517883.492518 168219.67868)
1871,Knaresborough,within,3.227901198766518,,383,POINT (431628.974501 454196.559023),POINT (431145.489386 457388.04587)
1871,Knighton,within,3.3864114247611825,,162,POINT (322044.032798 273688.762274),POINT (319028.489398 275229.632269)
1871,Lampeter,within,8.81396458447866,,181,POINT (255244.914059 254373.967814),POINT (246952.700132 257361.468421)
1871,Lancaster,within,8.985063060060687,,378,POINT (350327.902389 466332.269805),POINT (359264.351007 467265.674478)
1871,Langport,within,6.213521852025037,,336,POINT (360963.258413 135489.395625),POINT (363138.773399 141309.617987)
1871,Launceston,within,2.720415764136794,,566,POINT (226701.905338 84418.629693),POINT (229418.680453 84559.324047)
1871,Ledbury,within,3.303989878520534,,207,POINT (368702.315349 243033.37597),POINT (367970.268904 239811.504291)
1871,Leeds (1837-1929),within,2.303555730896737,,322,POINT (581971.73296 153123.32241),POINT (584260.434236 153384.503327)
1871,Leeds (1939 onw),within,2.303555730896737,,322,POINT (581971.73296 153123.32241),POINT (584260.434236 153384.503327)
1871,Leek,within,4.53758798656655,,465,POINT (399660.491549 392694.141032),POINT (403925.339883 391144.698093)
1871,Leicester (1837-1974),within,5.709973596165732,,616,POINT (380666.418603 126316.137183),POINT (384109.563998 121761.079746)
1871,Leigh,within,7.210785147527348,,20,POINT (359130.766195 411921.336228),POINT (356984.180995 418805.201017)
1871,Leighton Buzzard,within,1.718508544329522,,274,POINT (466553.681915 205604.187489),POINT (467821.184478 204443.709627)
1871,Leominster,within,7.7751518581239045,,154,POINT (353325.40312 285596.911849),POINT (350118.614484 278513.869208)
1871,Lewes,within,5.3621211499951436,,355,POINT (524943.58446 121249.052928),POINT (529659.426508 123801.145599)
1871,Lewisham,within,0.4834392862212072,,592,POINT (540294.933192 173592.376536),POINT (539816.463604 173523.23612)
1871,Lexden,within,3.2540924519713785,,257,POINT (596896.136842 223964.845532),POINT (599899.309298 225217.871025)
1871,Leyburn,within,5.737905534563859,,302,POINT (405594.665239 485444.565171),POINT (411022.751623 487304.521657)
1871,Lichfield,within,5.779076527155474,,99,POINT (415107.5656 330520.057457),POINT (409601.218926 332274.443908)
1871,Lincoln,within,16.95051404827214,,457,POINT (486887.141835 374737.414526),POINT (484909.551712 391572.172137)
1871,Linton,within,8.200092364763469,,504,POINT (551642.396498 244806.105237),POINT (554172.869406 237006.219235)
1871,Liskeard,within,0.8200192791200976,,568,POINT (224415.135212 64620.478248),POINT (223759.197202 64128.36348)
1871,Llandilofawr,within,1.749459156035533,,210,POINT (258864.085767 224397.744869),POINT (260528.461165 223858.79972)
1871,Llandovery,within,8.524468945315549,,173,POINT (271695.664324 253016.306757),POINT (271140.223815 261522.660655)
1871,Llanelly (to 1974),within,6.4713479382776065,,516,POINT (260666.274086 206759.470727),POINT (264258.305385 201376.566744)
1871,Llanfyllin,within,9.190334281901523,,102,POINT (302040.731202 323952.003105),POINT (308459.29341 317374.442509)
1871,Llanrwst,within,3.869958032267532,,485,POINT (278164.847103 352856.705761),POINT (280298.553371 356085.308048)
1871,Loddon,within,8.886905187627146,,119,POINT (580961.03925 296209.341441),POINT (582883.136095 304885.897643)
1871,London City,within,0.17212269354211499,,577,POINT (532607.845587 181088.054236),POINT (532532.079393 181242.604246)
1871,Longtown,within,3.26866282883497,,60,POINT (345452.637472 570491.302959),POINT (347058.841595 573338.10204)
1871,Loughborough,within,1.2550213044216219,,440,POINT (453905.65138 323610.349327),POINT (454010.338188 322359.701836)
1871,Louth,within,4.824457875954818,,27,POINT (531039.738096 391824.124627),POINT (535053.852195 389147.880655)
1871,Ludlow,within,12.582934734013389,,154,POINT (342557.169097 268456.295436),POINT (350118.614484 278513.869208)
1871,Luton,within,2.6070674245284136,,508,POINT (503977.406393 220586.463335),POINT (505961.264895 222277.943751)
1871,Lutterworth,within,2.3081998450430743,,76,POINT (449013.195076 275738.912907),POINT (449231.321452 273441.042717)
1871,Lymington,within,5.109077073406855,,434,POINT (432252.517113 102664.884114),POINT (429369.923813 98446.670699)
1871,Macclesfield,within,2.829815532615584,,31,POINT (391789.980383 371343.44272),POINT (391649.068733 374169.747703)
1871,Machynlleth,within,2.283946997825622,,122,POINT (280074.950233 302071.066942),POINT (278317.794813 300612.019746)
1871,Madeley,within,0.5528760458253069,,113,POINT (362730.937968 315298.609109),POINT (363270.306012 315177.142919)
1871,Maidstone,within,9.913084059309366,,323,POINT (557162.221339 158364.770869),POINT (550139.784627 151368.013177)
1871,Maldon (1837-1972),within,12.262582039201046,,271,POINT (580714.930275 198427.268572),POINT (570984.448632 205889.751086)
1871,Maldon (1974 onw),within,12.262582039201046,,271,POINT (580714.930275 198427.268572),POINT (570984.448632 205889.751086)
1871,Malling,within,6.395995810199797,,579,POINT (558816.02868 165775.965503),POINT (554651.847692 170630.690943)
1871,Malmesbury,within,4.517860449988828,,279,POINT (401841.697971 207165.641295),POINT (403603.932472 203005.642184)
1871,Malton,within,3.3686284773489645,,6,POINT (478429.383325 448701.63272),POINT (481743.629359 449304.485139)
1871,Manchester (1837-1924),within,4.288322963147329,,388,POINT (386854.813679 431175.691847),POINT (385764.79462 435323.169669)
1871,Manchester (1939 onw),within,4.288322963147329,,388,POINT (386854.813679 431175.691847),POINT (385764.79462 435323.169669)
1871,Mansfield,within,4.559334091536814,,83,POINT (448013.181061 364913.115344),POINT (451623.404437 362128.548137)
1871,Market Bosworth,within,5.749964919495517,,488,POINT (431008.183449 343669.213154),POINT (434803.843695 347988.363519)
1871,Market Drayton,within,3.5185138137290677,,97,POINT (368194.714284 336269.053148),POINT (367787.867157 332774.140434)
1871,Market Harborough,within,7.323135309398101,,124,POINT (467195.412662 296515.748554),POINT (471159.516368 302673.198721)
1871,Marlborough,within,2.9583573210764484,,238,POINT (418157.358603 172132.221437),POINT (415395.637592 171071.667293)
1871,Martley (from 1934),within,9.088878934961233,,178,POINT (372598.205274 268213.443846),POINT (376657.687224 260081.511321)
1871,Martley (to 1913),within,9.088878934961233,,178,POINT (372598.205274 268213.443846),POINT (376657.687224 260081.511321)
1871,Medway (1837-1941),within,9.254233632157632,,598,POINT (461941.907779 160385.681206),POINT (463272.24303 151227.567414)
1871,Medway (1998 onw),within,9.254233632157632,,598,POINT (461941.907779 160385.681206),POINT (463272.24303 151227.567414)
1871,Melksham,within,3.3713326201160285,,314,POINT (390862.337385 165595.203994),POINT (390491.435156 162244.33617)
1871,Melton Mowbray,within,2.1645381105664367,,124,POINT (473323.099624 302608.912411),POINT (471159.516368 302673.198721)
1871,Melton Mowbray (1997 onw),within,2.1645381105664367,,124,POINT (473323.099624 302608.912411),POINT (471159.516368 302673.198721)
1871,Mere,within,4.607265552686433,,318,POINT (380742.206731 166205.513366),POINT (383084.357303 162237.991902)
1871,Meriden,within,2.206866608884467,,545,POINT (424168.13546 287279.210821),POINT (423415.485985 285204.655688)
1871,Merthyr Tydfil,within,4.970588464809246,,514,POINT (298698.270878 206460.90262),POINT (303391.942809 204824.995078)
1871,Midhurst (to 1935),within,12.104170046037678,,612,POINT (484455.280063 132295.921168),POINT (474037.253875 126133.481485)
1871,Mildenhall,within,3.8506453784063748,,167,POINT (559559.877758 267688.603556),POINT (562942.792119 265849.212282)
1871,Milton,within,3.1587099898133713,,595,POINT (532030.527067 167769.882686),POINT (531356.211931 164683.987695)
1871,Mitford,within,6.82576083009245,,119,POINT (589127.164796 307643.272571),POINT (582883.136095 304885.897643)
1871,Monmouth (1837-1939),within,1.4715821960247977,,261,POINT (350508.138453 211168.374008),POINT (349384.922881 212119.132094)
1871,Morpeth,within,3.4389036580051906,,59,POINT (416874.142819 586940.750562),POINT (418578.187857 589927.770629)
1871,Nantwich,within,4.572696724069372,,80,POINT (368902.450902 371719.293779),POINT (364719.287048 369872.486941)
1871,Narberth,within,8.338299612890125,,507,POINT (216135.058423 225701.251632),POINT (213171.821521 217907.249612)
1871,Neath (1837-1970),within,1.4230416217646586,,511,POINT (282689.309793 202529.96023),POINT (281332.756954 202959.857722)
1871,Neath (1974 onw),within,1.4230416217646586,,511,POINT (282689.309793 202529.96023),POINT (281332.756954 202959.857722)
1871,New Forest,within,5.763349903885297,,621,POINT (435613.921752 113526.543922),POINT (434802.590673 107820.587035)
1871,Newark,within,9.297045356049289,,482,POINT (486362.266911 344587.120858),POINT (486433.708969 353883.891716)
1871,Newbury,within,1.8941107597625984,,247,POINT (446141.882478 184834.799205),POINT (444396.057281 184100.122436)
1871,Newcastle in Emlyn,within,6.941839488927111,,181,POINT (240532.441433 254721.503699),POINT (246952.700132 257361.468421)
1871,Newcastle under Lyme,within,10.124285867065142,,495,POINT (376779.033198 335375.401345),POINT (386882.444066 334725.591253)
1871,Newcastle upon Tyne,within,4.966752845758072,,59,POINT (414091.692046 592058.495662),POINT (418578.187857 589927.770629)
1871,Newent,within,6.429635365752275,,215,POINT (374412.824396 233698.267535),POINT (372887.152942 227452.26581)
1871,Newmarket (1938-1989),within,4.010709451379628,,174,POINT (544403.398593 264785.35104),POINT (545559.024125 260944.736515)
1871,Newmarket (to 1938),within,4.010709451379628,,174,POINT (544403.398593 264785.35104),POINT (545559.024125 260944.736515)
1871,Newport M,within,2.7213000095271513,,289,POINT (333532.549808 203112.971339),POINT (331971.208436 200884.14051)
1871,Newport Pagnell,within,6.44372522408796,,204,POINT (478972.776135 249218.956557),POINT (476382.92775 243318.593847)
1871,Newport S,within,8.984463940950025,,116,POINT (390661.468843 319168.810846),POINT (393011.600221 310497.163089)
1871,Newton Abbot,within,0.744924418930328,,405,POINT (280942.376336 76331.559537),POINT (281272.863522 75663.958901)
1871,Newtown,within,8.393635052362773,,132,POINT (293483.650326 284584.534562),POINT (300010.719699 289861.889467)
1871,North Aylesford,within,6.551773347585743,,534,POINT (554864.971777 182017.590559),POINT (551142.129411 187408.896404)
1871,North Witchford,within,4.81857624629769,,437,POINT (528415.177691 323865.417425),POINT (523632.944743 324456.116229)
1871,Northallerton,within,11.557866650433835,,5,POINT (439980.097493 473871.434893),POINT (428486.694877 472652.427996)
1871,Northampton (1837-1923),within,2.93414608567904,,204,POINT (477415.261833 246065.137055),POINT (476382.92775 243318.593847)
1871,Northampton (1936 onw),within,2.93414608567904,,204,POINT (477415.261833 246065.137055),POINT (476382.92775 243318.593847)
1871,Northleach,within,5.07221400908396,,279,POINT (406574.005618 207117.335322),POINT (403603.932472 203005.642184)
1871,Northwich,within,9.356502306786483,,80,POINT (372241.913094 364308.834112),POINT (364719.287048 369872.486941)
1871,Norwich,within,8.1365167117573,,205,POINT (449335.592946 237753.371581),POINT (457195.621981 239856.428349)
1871,Nottingham,within,4.195948014897554,,555,POINT (487732.453792 269708.8016),POINT (490112.004075 266252.832822)
1871,Nuneaton,within,5.1814868446955415,,453,POINT (428250.50491 303391.308508),POINT (429775.91965 298439.448676)
1871,Oakham,within,2.3413794582484684,,444,POINT (487864.757589 312727.840805),POINT (488743.737683 310557.713675)
1871,Okehampton,within,1.694418205893143,,626,POINT (260348.266561 96752.544904),POINT (258722.430558 96275.354846)
1871,Oldham,within,8.290219218980582,,489,POINT (458262.385804 337834.475453),POINT (453507.276785 344625.40123)
1871,Ongar,within,9.823355588706683,,280,POINT (539617.183179 195374.802623),POINT (544969.936889 203611.691765)
1871,Ormskirk,within,0.20440450822346176,,21,POINT (339479.287502 411630.002079),POINT (339380.08931 411808.722313)
1871,Orsett,within,2.068081415677607,,253,POINT (563873.304078 181576.482906),POINT (565924.991406 181836.367206)
1871,Oswestry,within,7.683227447312667,,100,POINT (332358.528778 322119.082514),POINT (328507.513482 328767.515804)
1871,Oundle,within,0.44998964621273074,,78,POINT (487289.937777 298033.423343),POINT (487409.402722 297599.581426)
1871,Oxford,within,16.041718209609805,,505,POINT (314856.845275 227008.10401),POINT (298838.893059 227880.989982)
1871,Pancras (1837-1901),within,1.1572779759627874,,403,POINT (291921.177242 92667.535138),POINT (291987.368524 93822.918636)
1871,Pateley Bridge,within,0.1762522296911413,,379,POINT (413730.994456 466485.248395),POINT (413798.787573 466647.941178)
1871,Patrington,within,7.1143042525599185,,67,POINT (525231.736359 430759.622735),POINT (528585.675604 424485.515903)
1871,Penkridge,within,4.665545425056694,,107,POINT (396448.152186 327763.138755),POINT (393859.228172 323881.800511)
1871,Penrith,within,1.7668771320803363,,35,POINT (350916.38804 534749.138202),POINT (349451.992052 535737.773216)
1871,Penzance,within,0.14477570873011605,,570,POINT (145618.001073 31857.243376),POINT (145475.244711 31833.147169)
1871,Pershore,within,4.959499044315754,,158,POINT (413526.87605 272138.69759),POINT (415223.228741 276799.064348)
1871,Peterborough,within,6.390756902540355,,78,POINT (483110.959852 302328.763457),POINT (487409.402722 297599.581426)
1871,Petersfield,within,9.671484434791033,,597,POINT (472454.566252 146686.539448),POINT (477962.290499 154636.544781)
1871,Petworth (to 1935),within,3.2339335674745637,,613,POINT (501187.780906 126919.226496),POINT (500024.417862 123901.7917)
1871,Pewsey,within,6.266366361037611,,255,POINT (427262.06949 174612.615998),POINT (431276.242706 169800.780511)
1871,Pickering,within,6.460151223765985,,270,POINT (474521.6245 486432.189245),POINT (480464.663193 488964.746239)
1871,Plomesgate,within,8.061792674441993,,553,POINT (599938.52217 271444.812208),POINT (600148.204778 263385.746857)
1871,Plymouth,within,4.663303763065213,,121,POINT (327002.479146 297223.423844),POINT (324448.14439 301124.933288)
1871,Plympton St Mary,within,1.7221172583177542,,410,POINT (257575.090504 58157.286901),POINT (256192.095432 57131.122935)
1871,Pocklington (1837-1937),within,10.931511342722391,,6,POINT (472691.922744 455433.477518),POINT (481743.629359 449304.485139)
1871,Pocklington (1974 onw),within,10.931511342722391,,6,POINT (472691.922744 455433.477518),POINT (481743.629359 449304.485139)
1871,Pontefract,within,5.168376887285563,,383,POINT (434298.135637 453292.567721),POINT (431145.489386 457388.04587)
1871,Pontypool,within,1.3220706283580288,,289,POINT (333227.929112 201294.657123),POINT (331971.208436 200884.14051)
1871,Poole (1959 onw),within,0.808759971198389,,565,POINT (400970.779055 93598.417844),POINT (400978.397242 94407.141935)
1871,Poole (to 1958),within,0.808759971198389,,565,POINT (400970.779055 93598.417844),POINT (400978.397242 94407.141935)
